id,record_sha256,part,qualifies_80,full_detail,returns_percent,sources
V16-33cf39613535c4d7,c6025702ed2e7c0c427e4dafe3a6228c077a0071457be1c4710a7447ee8c58bd,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":4.4189912,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":4.4189912}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33d78ad434c96761,154621398e56015991d20090ce9d6b6349107cca83b4b11c08297d7d5b261726,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":99.70415713,""regimes.BULL"":84.05825311,""regimes.SIDEWAYS"":84.12782063,""worst_net"":84.05825311}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33d8be9e199084eb,01ab1bb3587f3724e3cd0fce67c1302c50cb614c1a9b8628de7715a81cf50425,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33d8be9e199084eb,97866ad1237a28485db2f67e171c9b3d521d32e2207d9ed33c3670de6119c31e,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33e15b723e667a08,3b2b450874100befa201219f3e1e8aa2b20a3e8d06b0c8a55e129d5b95ea0396,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":103.73254533,""regimes.BULL"":47.85091418,""regimes.SIDEWAYS"":54.09326504,""worst_net"":47.85091418}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33e15b723e667a08,53b15f7e180ce59cd06592c3c9888c7076793a18b5b79c7cd8102c3a2d94be0b,records/part-0012.jsonl.gz,0,False,"{""worst_net"":47.85091418}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33e1a2206601ce9b,1b8ae76d9f225dcc071ddc9e056dd27d1c2881855eee13fc5b0165e8da26d0b3,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":86.0626287,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":86.0626287}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33e61a502a721cb8,cf56844b2fd2e9367d927642c7ca20bac5c04b841736df81bdb61624b840cb24,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33e61a502a721cb8,d1b887d1cd4f757e5884198c054a9d69ef0a2dd3ebbc41fa5ec736bda666f739,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33e7aad673e3c8c0,cf5b1dcb93e928a78e17b46e84286859b680621ef970cfd4dac6a79e908ff82f,records/part-0012.jsonl.gz,0,False,"{""worst_net"":14.9441525}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33e7aad673e3c8c0,f376b41ebde21647961bfa7ade9a4a2744be106864530edee3a12d1e7f62cd81,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":14.9441525,""regimes.BULL"":62.75915111,""regimes.SIDEWAYS"":62.75915111,""worst_net"":14.9441525}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33ec442b80595608,9fdfe85c7a43e6fefd670a937792a360306aee88eb08b8d8d86bd2ff4eb0115c,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":66.60767345,""regimes.BULL"":31.59317792,""regimes.SIDEWAYS"":20.88471885,""worst_net"":20.88471885}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33ec442b80595608,cec82e76c3f0c4d7dacaa76d42aa1c03b46542e3090d57e9d086a2c93b4ca9ac,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.88471885}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33f29e789c42c4cb,961d025241877195128e7c91640c373b36d9b185d806c8a35e0d3bf36e694d44,records/part-0012.jsonl.gz,0,False,"{""worst_net"":49.32815669}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-33f29e789c42c4cb,d0939a8cf94fdc5f4439bf085e5109016c7a5e1b468e800a717ff8dee6d974d0,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":49.32815669,""regimes.BULL"":66.96620314,""regimes.SIDEWAYS"":75.17426168,""worst_net"":49.32815669}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33f82cbbbd6fbdcf,2ad33cd2393587fb0f382432eb37ca88eca4fb66d90b52802bbe90de27f89562,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-33f82cbbbd6fbdcf,8f351be5cee9465a8dddd2061d933ae46410e81ee10429f9394bdd7fbf90c008,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-340a6ddebc0c56ce,b4df579f0f2a9f8c859f78cd773fca6c84e150ecf45c3d3cb8ece8f1d39a990a,records/part-0012.jsonl.gz,0,False,"{""worst_net"":47.71568414}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-340a6ddebc0c56ce,d656efde7426fc1aec02b14add75e5768b9166dfcd1ab2d04635574222015d67,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":125.39844258,""regimes.BULL"":47.71568414,""regimes.SIDEWAYS"":55.46405653,""worst_net"":47.71568414}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34120460fd8db0b5,034d1071d1a77597c9b92136ecf722cbe612ccb11a799681d594f5799e66671e,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.59480704}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34120460fd8db0b5,a48067616e1ec57b97f90300a746a205961895009a78b0191864ccd295774c85,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.59480704,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.59480704}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-3414b153ba9a5082,8a96ed0b3ed9c05a8ce29aff77f1ac7b858be8fae9064a22c98fe3ed5d54a2a8,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3414b153ba9a5082,bfc3c196cd7a7c25d51ae5a944145b4ae777304bc7f7b077c8790c7b288a287b,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34156c8588b01ecd,5a838c13c597b937110e81c673610a66b5707deaa8174c2f7f0e200f5d96c940,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.59480704,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.59480704}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34156c8588b01ecd,d619cd7b38f2984791dfb40791009a15528b2c44580dc584e072b783ca25bf45,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.59480704}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34177d75d31d05b9,9c33df70b18b287dad90fd84dc31ced7fb691693ee8f34e6ca3d55dda148f2b2,records/part-0012.jsonl.gz,0,False,"{""worst_net"":19.89427479}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34177d75d31d05b9,ef4cd40edbe45ee7647710fc13f81f8048304594f242a5e4053abab0f72bc3b2,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":19.89427479,""regimes.BULL"":79.80910703,""regimes.SIDEWAYS"":80.19303002,""worst_net"":19.89427479}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34279bb5c9b3770c,6ce6da5d5e62cac48928d8e01df66f7ad61bb48761c91c798cff37d8837734a0,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.59480704}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34279bb5c9b3770c,920b4a688d83ec5417a87251b8cebd442bbae27eae13a63ee2fe885b4c34e54c,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.59480704,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.59480704}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-342d1cd60d3e49da,e5c13acbfcd0e9999959200d83f7743c662760d0d304782c01871ff4d03ead36,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":119.17757454,""regimes.BULL"":55.1328216,""regimes.SIDEWAYS"":55.1328216,""worst_net"":55.1328216}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-342e126543c79e93,75d99db281cddd74693309f955d7f84828897d6efd0d530d4043afaf84d860e2,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":12.47396331,""regimes.BULL"":72.62810881,""regimes.SIDEWAYS"":72.62810881,""worst_net"":12.47396331}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-342e126543c79e93,d709b3d0e4ec8085eefbd92f36ebcb0a4c3d1b0cfa76cd70f3b296f3e3503b9a,records/part-0012.jsonl.gz,0,False,"{""worst_net"":12.47396331}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-343ad07a54cb68d3,dd81763adf2103653bca5ad3297ef6057e48763acd9f46bf363181f39d9116dc,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":95.885317,""regimes.BULL"":57.9731736,""regimes.SIDEWAYS"":58.31047317,""worst_net"":57.9731736}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34416f3a6bca7795,0de09e30759e4c3b2a8c0e5fb578c64eeefdbb953ece3108a68a6d7ccb62e1b6,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":105.15423433,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3441c9a292d2cac5,f3c530b0c7439724671e3d1536d1823bdbe792f2d52392b5c6834a2fbf2a5f87,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":82.54952804,""regimes.BULL"":84.22762106,""regimes.SIDEWAYS"":84.08023896,""worst_net"":82.54952804}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34423df1c4c0a6c1,bfd9bede7c3138375a0fdc22b306e5225a55fbc23e41e2ffe8f9a9e69de90123,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":57.37639459,""regimes.BULL"":84.05825311,""regimes.SIDEWAYS"":84.12782063,""worst_net"":57.37639459}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-344d6da2215193d5,9cceb599776a821be3a557a1ebc4257e5caace294808b0a77662d3c2ed826297,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.59480704}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-344d6da2215193d5,b6f8c906fc656daf8045bba8b0538526bfcb5ea2602a6f960ba23557efc6f2af,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.59480704,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.26333105,""worst_net"":20.59480704}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34614fda0c855788,6b9deda90b31211e5e63a644b67380076c5491f0fc52bef326718a76a3c5c3e3,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":24.51750447,""regimes.BULL"":77.38086292,""regimes.SIDEWAYS"":77.38086292,""worst_net"":24.51750447}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34614fda0c855788,ad082ba7bb4616c8721a337f38a6d4fbcb19bf1b6355e70f616c84e19080111d,records/part-0012.jsonl.gz,0,False,"{""worst_net"":24.51750447}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-346704120d69eb3a,41c293ff08337c11a39cbbbbb95a4981f4ea6e06072b3fa376098c0fe126bacb,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":7.79570555,""regimes.BULL"":47.27332568,""regimes.SIDEWAYS"":54.63699196,""worst_net"":7.79570555}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-346704120d69eb3a,6f4f0feb5754b2d7d818833eed0735f8d90a12a62ca1b0c52135a92cf43d17b0,records/part-0012.jsonl.gz,0,False,"{""worst_net"":7.79570555}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3472a488e59a6765,24c4b1f088123276d81a74222c95278313c0a946abd8c7d6bf857c3969905792,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":95.17694598,""regimes.BULL"":57.9731736,""regimes.SIDEWAYS"":58.31047317,""worst_net"":57.9731736}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-347b550700a2f2b9,434544c045246f1283d3370f82bc9715d31fa628d236f98ce7788ed74a1b2d3b,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":50.03257579,""regimes.BULL"":26.53190185,""regimes.SIDEWAYS"":16.23530659,""worst_net"":16.23530659}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-347b550700a2f2b9,b1134414f5d8a46010a67bc04eaf11b6baf042e177b9c7554a256de370e0984a,records/part-0012.jsonl.gz,0,False,"{""worst_net"":16.23530659}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-347c93f1d5628fa7,79ac6cb6f6e0f9a9cff82760f9f11665ebef693546113d80d20f93dfc64b076f,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":119.17757454,""regimes.BULL"":55.1328216,""regimes.SIDEWAYS"":55.1328216,""worst_net"":55.1328216}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-348a5370719d55c8,d484865cbbd9588da483abb5772d28ddc3bb6801774ec784c3bf9baaa138f1c1,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-348a5370719d55c8,ed78a5783b35dedb861740ec70c307d033accc17c3b5d8b3122399f800c5ef9d,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34960e06e358632e,92108ad514550b4e5050e7b11a2a6950d9e18765b4c6187e100aab64ed47881d,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.59480704,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.59480704}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34960e06e358632e,cdce692e525616bfb998298a7ddb3a5ed2cc291b7d72bff7e0b982d77456032a,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.59480704}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3497beae7c0a0685,2e0212a15447c1e30e800f42ba493e89ffb983aa63091fba0169095d99f7d9a8,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":96.8399125,""regimes.BULL"":59.27016189,""regimes.SIDEWAYS"":59.61023075,""worst_net"":59.27016189}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-349b4957f75bf879,11e1b6e98093eacd9dcfb6bfef0c42151fdccd7b8d1b3b4934907584d8772bec,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":80.9575765,""regimes.BULL"":70.74476187,""regimes.SIDEWAYS"":71.41938841,""worst_net"":70.74476187}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-349d373573702f0b,fba71bf0442d761fab7f8664ed845cd20fca35d5172801598458f55f1ac07ad9,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":96.8399125,""regimes.BULL"":59.27016189,""regimes.SIDEWAYS"":59.61023075,""worst_net"":59.27016189}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-349ee1c03b3b2ff6,79dbde3811aefac8c99cab4af4100e2b6b106112bb8bf67a927c30163354bd85,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":9.29553849,""regimes.BULL"":84.12684008,""regimes.SIDEWAYS"":83.97953861,""worst_net"":9.29553849}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-349ee1c03b3b2ff6,98d09cd1d7ee50c8c74c7383cbbce451545d6d80e3286b398aef267f0b47f701,records/part-0012.jsonl.gz,0,False,"{""worst_net"":9.29553849}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34a04099870d2a7b,8d314c444d1498a60461ca6ab899f7f78f7b0a109a9e98b428e79d3c55600ce3,records/part-0012.jsonl.gz,0,False,"{""worst_net"":16.985856}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34a04099870d2a7b,9db742cb65a476498b7e9353df2aeb34d66718d4d98899e34cd855f3e023e538,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":90.36983013,""regimes.BULL"":16.985856,""regimes.SIDEWAYS"":26.53190185,""worst_net"":16.985856}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34a0f1541955d204,486d3724aca7e69061a0c9f9fccbc9ef37f1ceead26410b1ba9a78722061cbb5,records/part-0012.jsonl.gz,0,False,"{""worst_net"":40.54043239}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34a0f1541955d204,fc1bbb2818e517654832f611af5371e4434511f96049dea634b77282f86b6cef,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":40.54043239,""regimes.BULL"":66.19375101,""regimes.SIDEWAYS"":74.5693947,""worst_net"":40.54043239}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34a3bcef89849f1a,0512e55436d47887d3c3d38d48e11950e876183a722c1e3b5574f3e0667ca525,records/part-0012.jsonl.gz,0,False,"{""worst_net"":-12.53278793}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34a3bcef89849f1a,733b9089b2a27a7a3f09eefe873632e621b3e7ebd39c73e435055e511e99cb64,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":-12.53278793,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":-12.53278793}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34c118d42297aef1,faeaaf7354d105d319c855f8eb422d9d7374bb67bdc0a1fee342a6072a924cfd,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":99.10359789,""regimes.BULL"":67.23366998,""regimes.SIDEWAYS"":67.65408567,""worst_net"":67.23366998}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34c5e1a4dffeece4,8ecb20ad6db0af27891feee6ab496efd24418402e38ad2ed2a4efc6b62239732,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":-34.5473074,""regimes.BULL"":88.26333105,""regimes.SIDEWAYS"":88.11272039,""worst_net"":-34.5473074}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34c5e1a4dffeece4,e4864a3706feed3277f78295cbf17242850595588160d41f93ae18518c556a8d,records/part-0012.jsonl.gz,0,False,"{""worst_net"":-34.5473074}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34ce08dc21b39453,31bec48936453f3335796ed1ba7b8a7f48f6623e9df235e1af4a66377009b502,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":109.04145257,""regimes.BULL"":53.2225246,""regimes.SIDEWAYS"":53.2225246,""worst_net"":53.2225246}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34cf30c8804ba460,4270f497f08f65fdfad91e8f7e51e8e9e6392a9919e27acfb46af09a172c55e3,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":107.30231173,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34cfb6094d4052dc,fa7e01777cc27eefa95c3b5970c291f1de9c00d00e408eb3c884954298ae83f2,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":105.31848912,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34f86332a00753b2,4592f2bbcc5463e3ad95177092b7af5afca6713c6e883f10b7c93749f257bcf7,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-34f86332a00753b2,55c728e301938e12ef467f0ceb4000a562f255374ea1e5a87d38c7d07014450c,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34fa9a3f8593ad72,2b9d120a5afd6d324648f7673ec1d666bc00b2df4942929112408cfaae854bf1,records/part-0012.jsonl.gz,0,False,"{""worst_net"":14.85219718}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-34fa9a3f8593ad72,544bc4073974a01ea8c0dad6e2e6386011bbba86a723d04b8b112212c77cb3dd,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":14.85219718,""regimes.BULL"":62.75915111,""regimes.SIDEWAYS"":62.75915111,""worst_net"":14.85219718}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-3500733a89e52e10,92bda5a111b7d8da266c20a5e21bd83c5e268741d2e3655d58504bc670b10371,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.69136012}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3500733a89e52e10,9f1cdd8ad585f69bff3989ff6256745fb782b2252c40abe871e8335a82feac18,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.69136012,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.69136012}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-352e8ac464f189f5,595620ba804a2e4a29cd2d15413eccf6384ff19c5dc3e9136db267a2b0e2ca46,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":79.85632766,""regimes.BULL"":31.20866578,""regimes.SIDEWAYS"":37.85110449,""worst_net"":31.20866578}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-352e8ac464f189f5,59a96386650fef3cf1f6463c5cabadba8856ecfcd5f75218b8e591fdb3181f95,records/part-0012.jsonl.gz,0,False,"{""worst_net"":31.20866578}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3530e4059d067301,451a1641074a49c9e043c037d77de376f8459dcb05eec950520787eb934ea049,records/part-0012.jsonl.gz,0,False,"{""worst_net"":16.23530659}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3530e4059d067301,f350eabcfcd30147ffd112c554892af1e60af92d46c015bd8d15aa3301fc69f2,records/part-0012.jsonl.gz,0,True,"{""regimes.BEAR"":37.82360172,""regimes.BULL"":26.53190185,""regimes.SIDEWAYS"":16.23530659,""worst_net"":16.23530659}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-3532b0521372cc02,4e57e6f7a3b6c1a4c5648dc214a695ef2ae75f12dee61a4fcbe34b3f94ce6edd,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":107.30231173,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":88.4140623}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-353837e5aedddc22,3345afcef7a849dec1abf1b803b78ccc5b3e1ae6cc443f8dcbbf6ebe301674ae,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":62.62667237,""regimes.BULL"":88.56491423,""regimes.SIDEWAYS"":88.56753551,""worst_net"":62.62667237}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3547b08bcb53cf8c,3f3f6ad4f918425a5fe07aeccd83124dba65c5a4765a3af726b55d104491ebf6,records/part-0012.jsonl.gz,0,False,"{""worst_net"":8.57420077}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-3547b08bcb53cf8c,c4f89f34e93c2c9bfa2b8909a3af168cc60328f5a30231427eb8766d52189d3d,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":8.57420077,""regimes.BULL"":75.4548772,""regimes.SIDEWAYS"":84.22762106,""worst_net"":8.57420077}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-354c008978333095,046f592c3215d640b9f7691ecb207694689184cc49bd7d0b6e7f786c5336ed25,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":85.9137786,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":85.9137786}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3;live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-354c36a010d4a286,ca0a9a44589f1e832f4b37b2e2c76b02ac20e661312000be09a874f9bb9db485,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":94.30497892,""regimes.BULL"":45.0106319,""regimes.SIDEWAYS"":59.63940661,""worst_net"":45.0106319}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-354c36a010d4a286,f2252c4a877392b582dc3f2a63d4fbb4272454dd2638c946c43a4fcc4304c711,records/part-0012.jsonl.gz,0,False,"{""worst_net"":45.0106319}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
V16-35526ea3450a8b10,3e067deb18fd69b53d5036a9e2c35c8de418a9836d87f8c18b3f44c0a03716d7,records/part-0012.jsonl.gz,1,True,"{""regimes.BEAR"":20.59480704,""regimes.BULL"":88.4140623,""regimes.SIDEWAYS"":88.4140623,""worst_net"":20.59480704}",before-cleanup/v16-59b126eb7bd78c8c.sqlite3
V16-35526ea3450a8b10,8016bb2666bd60d871e56d18978eb883ee6f92ad54a53603a297fdf8780e28e0,records/part-0012.jsonl.gz,0,False,"{""worst_net"":20.59480704}",live/experiments/v16-59b126eb7bd78c8c/research.sqlite3
